Uighur,40,80,87,uig,1,2,0,0,0,0,432,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,8,0,0,0,0,20,7,27,12,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.9166666667,6,0.7010626681,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,8,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,2,0,0,0,0,0,Turkic,South-east,East, , , ,0,Eurasia,Eurasia,Northern Eurasia,China,0,0,1061,100,"8,788,690","8,788,690",MiddleOldWorld,1,0,0,0,0,0
Uzbek,39,66,88,uzn,1,2,0,0,0,0,150,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25,6,0,0,0,0,18,7,25,10,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8333333333,6,0.9146433411,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,8,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,Turkic,South-east,West, , , ,0,Eurasia,Eurasia,Northern Eurasia,Uzbekistan,0,0,445,86,"18,817,600","18,817,600",MiddleOldWorld,1,0,0,0,0,0
Yakut,62,130,89,sah,1,2,0,0,0,0,288,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18,8,0,0,0,0,10,8,18,7,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.875,5,-0.8112911245,-0.1655571217,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,2,0,0,0,0,0,Turkic,North-east,North, , , ,0,Eurasia,Eurasia,Northern Eurasia,Russia,0,0,0,150,"363,000","363,000",NthEurasia_Circumpolar,1,0,0,0,0,0
Jarawa,11.167,92.5,90,anq,1,1,0,1,0,0,322,1,0,0,1,0,0,0,1,1,0,0, ,0,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,x,x,23,7,0,0,0,1,13,10,23,11,4,6,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.6111111111,7,0.4187738057,1.0287481631,1,5,5,1,0,0,0,0,0,2,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,2,0,0,0,0,0,Andaman, , , , , ,0,Eurasia,SE Asia & Oceania,Southeast Asia,India,0,0,0,112.5,250,250,SEAsiaInsularPacific,1,0,0,0,0,0
Onge,10.75,92.5,91,oon,1,1,0,1,0,0,252,1,0,0,0,0,0,0,1,1,0,0,1,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,18,7,0,0,0,0,11,7,18,11,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9,8,0.8568294077,-0.0854965226,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,Andaman, , , , , ,0,Eurasia,SE Asia & Oceania,Southeast Asia,India,0,0,0,112.5,110,110,SEAsiaInsularPacific,1,0,0,0,0,0
Andoké,0,-72,92,ano,1,0,1,0,0,0,504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,2,0,0,0,10,2,12,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,0.75,5,-0.5629362981,-0.786402843,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,0,0,0,Andoké, , , , , ,1,South America,South America,Amazon,Colombia,0,0,160,308,"10,000","10,000",Americas_East, , , , , , 
Anem,-5.667,149,93,anz,2,1,0,0,0,1,112,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,7,0,0,0,0,8,8,16,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,-0.8935808274,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,Anem, , , , , ,1,Pacific,Australia-New Guinea,North New Guinea,Papua New Guinea,0,1,234,169,550,550,Aust_NG_Mel,0,1,0,0,0,0
Jarawara,-8,-67,94,jap,1,0,1,0,0,0,96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,7,5,12,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,-0.5704052657,-0.5636015652,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Arawá, , , , , ,0,South America,South America,Amazon,Brazil,0,0,110,313,480,480,Americas_East,1,0,0,0,0,0
Paumarí,-7,-64.5,95,pad,1,0,1,0,0,0,63,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,x,0,0,0,21,3,0,0,0,0,16,5,21,13,3,4,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.75,7,-0.5629362981,1.4228419945,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,Arawá, , , , , ,0,South America,South America,Amazon,Brazil,0,0,76,315.5,870,870,Americas_East,0,0,1,1,1,0
Mapudungun,-36,-72,96,arn,1,1,0,1,0,0,132,1,0,0,1,0,0,0,1,1,0,0,0,0,x,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,6,0,0,0,0,10,12,22,6,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0.535544357,-0.5636015652,1,5,5,1,0,0,0,0,0,2,0,1,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Araucanian, , , , , ,1,South America,South America,Andes,Chile,0,0,327,308,"300,039","300,039",America_South_Southern,0,0,1,1,0,0
Amuesha,-10,-73,97,ame,2,2,0,0,0,0,273,1,0,0,1,0,0,0,1,1,0,0,0,1, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,13,8,21,9,4,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5714285714,6,1.877727504,-0.3286957584,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,Arawak,South-Southwest,Amuesha, , , ,0,South America,South America,Amazon,Peru,0,0,2003,307,"9,830","9,830",Americas_East, , , , , , 
Apurinã,-9,-67,98,apu,1,0,1,0,0,0,70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,8,6,14,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,-0.34498174,-0.5636015652,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Arawak,South-Southwest,South-Western, , , ,0,South America,South America,Amazon,Brazil,0,0,171,313,"4,087","4,087",Americas_East,0,1,0,0,0,0
Arawak,-8,-37.3,99,arw,1,0,1,0,0,0,208,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,9,7,16,6,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9,0.6666666667,6,-0.8935808274,0.1729083068,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,Arawak,North,Caribbean, , , ,0,South America,South America,Amazon,Brazil,0,0,24,342.7,"2,450","2,450",Americas_East,0,1,0,0,0,0
Barí,9,-73.5,100,mot, , , , , , ,360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,6,2,0,0,0,6,4,10,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,0.6666666667,5,-0.8935808274,-0.786402843,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,Chibchan,East,Colombian, , , ,0,South America,South America,Amazon,Venezuela,0,0,98,306.5,"5,390","5,390",Americas_CentralExtend,0,1,0,0,0,0
Baure,-15,-64,101,brg,1,1,0,1,0,0,70,1,0,0,1,0,0,0,1,0,0,0, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,x,x,0,0,14,5,0,0,0,0,9,5,14,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,-0.5629362981,-0.5636015652,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Arawak,South-Southwest,South, , , ,0,South America,South America,Amazon,Bolivia,0,0,136,316,631,631,Americas_East,0,0,0,1,0,0
Campa,-12,-74,102,cni,1,1,1,0,0,0,60,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,0,0,0,0,10,5,15,6,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0.3279324945,-0.5636015652,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Arawak,South-Southwest,Campa, , , ,0,South America,South America,Andes,Peru,0,0,422,306,"4,000","4,000",Americas_East,0,1,1,1,0,0
Garifuna,15.85,-85,103,cab,1,1,0,1,0,0,102,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,11,6,17,8,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,-0.8112911245,-0.786402843,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Arawak,North,Caribbean, , , ,0,North America,South America,Central America,Honduras,0,0,0,295,"195,800","195,800",Americas_East,0,0,1,0,0,0
Guajira,12,-72,104,guc,1,1,0,1,0,0,84,1,0,0,1,0,0,0,1,1,0,0, , ,1, , , , , ,0,0,0,0,0,0,0,0,0,0,x,x,0,0,14,6,0,0,0,0,7,7,14,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,-0.5629362981,-0.5636015652,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Arawak,North,TA, , , ,0,South America,South America,Amazon,Colombia,0,0,42,308,"305,000","305,000",Americas_CentralExtend,0,0,1,0,0,0
Ignaciano,-12.5,-65.5,105,ign,1,1,0,1,0,0,60,1,0,0,1,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,15,4,0,0,0,0,10,5,15,6,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,-0.0966269136,-0.5636015652,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Arawak,South-Southwest,South, , , ,0,South America,South America,Amazon,Bolivia,0,0,161,314.5,"4,500","4,500",Americas_East,0,0,1,1,0,0
Iranxe,-13,-58,106,irn,1,1,0,1,0,0,378,1,0,0,1,0,0,0,1,1,0,0, , ,0, , , , , ,0,0,0,0,0,0,0,0,0,0,x,x,0,0,21,6,0,0,0,0,14,7,21,10,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6,0.8333333333,6,0.9445805944,0.4215980146,1,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,Arawak,South, , , , ,0,South America,South America,Amazon,Brazil,0,0,417,322,326,326,Americas_East,1,0,0,0,0,0
Matsigenka,-12,-70.4,107,mcb, , , , , , ,170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,5,0,0,0,0,11,6,17,8,5,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6,7,2.5738768316,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,Arawak,South-Southwest,Campa, , , ,0,South America,South America,Amazon,Peru,0,0,1300,309.6,"10,100","10,100",Americas_East,0,0,1,1,0,0
Palikúr,3,-51,108,plu, , , , , , ,140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,5,0,0,0,0,10,4,14,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,-0.8935808274,-0.786402843,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,Arawak,East, , , , ,0,South America,South America,Amazon,Brazil,0,0,17,329,"1,420","1,420",Americas_East,0,1,0,0,0,0
Resigaro,-2.5,-71.25,109,rgr,1,1,0,1,0,0,810,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,27,5,2,0,0,0,23,4,27,17,4,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9333333333,7,1.2365376371,0.1729083068,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Arawak,North,Colombian, , , ,0,South America,South America,Amazon,Peru,0,0,118,308.75,14,949,Americas_East,1,0,0,0,0,0
Tariana,0.3,-69.7,110,tae,2,1,0,0,0,1,345,1,0,1,1,1,1,0,1,1,0,0,0,0,x,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,12,11,23,10,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,12,0.8333333333,6,-0.8112911245,0.1729083068,1,6,3,2,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,1,1,0,3,0,0,1,1,0,0,0,0,0,Arawak,North,RioNegro, , , ,0,South America,South America,Amazon,Brazil,0,0,140,310.3,430,430,Americas_East,1,0,0,0,0,0
Warekana,2,-65,111,gae,1,0,1,0,0,0,204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,4,0,0,0,0,11,6,17,9,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9,5,-0.34498174,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,Arawak,North,RioNegro, , , ,0,South America,South America,Amazon,Venezuela,0,0,123,315,160,160,Americas_East,0,1,0,0,0,0
Anindilyagwa,-14,136.5,112,aoi,1,1,0,1,0,0,88,0,1,0,1,0,0,0,1,1,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,4,0,0,0,0,7,15,22,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,1.661056437,0.1373047551,1,7,7,1,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,2,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Anindilyagwa, , , , , ,1,Australia,Australia-New Guinea,Northern Australia,Australia,0,0,0,156.5,"1,240","1,240",Aust_NG_Mel,0,0,1,1,0,0
Pungupungu,-13.5,130.417,113,wdj,2,2,0,0,0,0,80,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,16,5,0,0,0,0,5,11,16,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0.1035159813,-0.5636015652,1,5,5,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,Western Daly, , , , , ,0,Australia,Australia-New Guinea,Northern Australia,Australia,0,0,0,150.417,12,199,Aust_NG_Mel,1,0,0,0,0,0
Bunuba,-17.75,125.75,114,bck,1,2,0,0,0,0,120,0,1,0,1,0,0,0,1,1,0,0,0,0,x,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,20,3,0,0,0,0,6,14,20,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0.7764302158,-0.5636015652,1,6,6,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Bunuban, , , , , ,0,Australia,Australia-New Guinea,Northern Australia,Australia,0,0,233,145.75,160,199,Aust_NG_Mel,1,1,0,0,0, 
Gooniyandi,-18.667,126.25,115,gni,2,2,0,0,0,0,114,0,1,0,1,0,0,1,1,1,1,1,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,19,3,0,0,0,0,6,13,19,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0.7764302158,-0.5636015652,1,6,6,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Bunuban, , , , , ,0,Australia,Australia-New Guinea,Northern Australia,Australia,0,0,260,146.25,100,199,Aust_NG_Mel,1,0,0,0,0, 
Burarra,-12.25,134.667,116,bvr,2,2,0,0,0,0,105,1,0,0,1,0,0,0,1,1,0,0,0,0, ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,21,5,0,0,0,0,10,11,21,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.1035159813,-0.786402843,1,5,5,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Maningrida, , , , , ,0,Australia,Australia-New Guinea,Northern Australia,Australia,0,0,22.5,154.667,700,700,Aust_NG_Mel,1,0,0,0,0,0
